"dive number","date","time","sample time (min)","sample depth (ft)","sample temperature (F)","sample pressure (psi)","sample heartrate"
"49","2014-12-11","17:59:50","17:04","19.078",,,
"49","2014-12-11","17:59:50","17:08","19.396",,,
"49","2014-12-11","17:59:50","17:12","20.164",,,
"49","2014-12-11","17:59:50","17:16","20.23",,,
"49","2014-12-11","17:59:50","17:20","19.718",,,
"49","2014-12-11","17:59:50","17:24","19.462",,,
"49","2014-12-11","17:59:50","17:28","19.462",,,
"49","2014-12-11","17:59:50","17:32","19.334",,,
"49","2014-12-11","17:59:50","17:36","19.78",,,
"49","2014-12-11","17:59:50","17:40","19.14",,,
"49","2014-12-11","17:59:50","17:44","19.524",,,
"49","2014-12-11","17:59:50","17:48","20.036",,,
"49","2014-12-11","17:59:50","17:52","21.509",,,
"49","2014-12-11","17:59:50","17:56","21.893",,,
"49","2014-12-11","17:59:50","18:00","22.087",,,
"49","2014-12-11","17:59:50","18:04","21.509",,,
"49","2014-12-11","17:59:50","18:08","21.703",,,
"49","2014-12-11","17:59:50","18:12","22.087",,,
"49","2014-12-11","17:59:50","18:16","22.149",,,
"49","2014-12-11","17:59:50","18:20","22.087",,,
"49","2014-12-11","17:59:50","18:24","21.253",,,
"49","2014-12-11","17:59:50","18:28","20.102",,,
"49","2014-12-11","17:59:50","18:32","20.614",,,
"49","2014-12-11","17:59:50","18:36","21.191",,,
"49","2014-12-11","17:59:50","18:40","20.614",,,
"49","2014-12-11","17:59:50","18:44","21.125",,,
"49","2014-12-11","17:59:50","18:48","21.765",,,
"49","2014-12-11","17:59:50","18:52","21.831",,,
"49","2014-12-11","17:59:50","18:56","21.447",,,
"49","2014-12-11","17:59:50","19:00","20.486",,,
"49","2014-12-11","17:59:50","19:04","19.59",,,
"49","2014-12-11","17:59:50","19:08","19.462",,,
"49","2014-12-11","17:59:50","19:12","19.462",,,
"49","2014-12-11","17:59:50","19:16","19.846",,,
"49","2014-12-11","17:59:50","19:20","20.486",,,
"49","2014-12-11","17:59:50","19:24","20.42",,,
"49","2014-12-11","17:59:50","19:28","20.036",,,
"49","2014-12-11","17:59:50","19:32","19.59",,,
"49","2014-12-11","17:59:50","19:36","18.885",,,
"49","2014-12-11","17:59:50","19:40","19.652",,,
"49","2014-12-11","17:59:50","19:44","20.869",,,
"49","2014-12-11","17:59:50","19:48","21.381",,,
"49","2014-12-11","17:59:50","19:52","21.447",,,
"49","2014-12-11","17:59:50","19:56","21.509",,,
"49","2014-12-11","17:59:50","20:00","21.319",,,
"49","2014-12-11","17:59:50","20:04","20.102",,,
"49","2014-12-11","17:59:50","20:08","19.268",,,
"49","2014-12-11","17:59:50","20:12","20.164",,,
"49","2014-12-11","17:59:50","20:16","20.102",,,
"49","2014-12-11","17:59:50","20:20","20.42",,,
"49","2014-12-11","17:59:50","20:24","20.42",,,
"49","2014-12-11","17:59:50","20:28","20.869",,,
"49","2014-12-11","17:59:50","20:32","18.307",,,
"49","2014-12-11","17:59:50","20:36","17.861",,,
"49","2014-12-11","17:59:50","20:40","16.9",,,
"49","2014-12-11","17:59:50","20:44","16.198",,,
"49","2014-12-11","17:59:50","20:48","16.453",,,
"49","2014-12-11","17:59:50","20:52","16.453",,,
"49","2014-12-11","17:59:50","20:56","16.453",,,
"49","2014-12-11","17:59:50","21:00","18.117",,,
"49","2014-12-11","17:59:50","21:04","18.438",,,
"49","2014-12-11","17:59:50","21:08","18.566",,,
"49","2014-12-11","17:59:50","21:12","19.524",,,
"49","2014-12-11","17:59:50","21:16","18.566",,,
"49","2014-12-11","17:59:50","21:20","17.028",,,
"49","2014-12-11","17:59:50","21:24","16.516",,,
"49","2014-12-11","17:59:50","21:28","16.453","79.5",,
"49","2014-12-11","17:59:50","21:32","17.349",,,
"49","2014-12-11","17:59:50","21:36","16.772",,,
"49","2014-12-11","17:59:50","21:40","16.965",,,
"49","2014-12-11","17:59:50","21:44","17.605","80.2",,
"49","2014-12-11","17:59:50","21:48","18.307",,,
"49","2014-12-11","17:59:50","21:52","17.733",,,
"49","2014-12-11","17:59:50","21:56","17.861",,,
"49","2014-12-11","17:59:50","22:00","18.179",,,
"49","2014-12-11","17:59:50","22:04","18.629",,,
"49","2014-12-11","17:59:50","22:08","19.14",,,
"49","2014-12-11","17:59:50","22:12","17.989",,,
"49","2014-12-11","17:59:50","22:16","17.539",,,
"49","2014-12-11","17:59:50","22:20","17.221",,,
"49","2014-12-11","17:59:50","22:24","17.923","79.5",,
"49","2014-12-11","17:59:50","22:28","18.694",,,
"49","2014-12-11","17:59:50","22:32","19.78",,,
"49","2014-12-11","17:59:50","22:36","19.206",,,
"49","2014-12-11","17:59:50","22:40","18.757",,,
"49","2014-12-11","17:59:50","22:44","17.477",,,
"49","2014-12-11","17:59:50","22:48","16.965",,,
"49","2014-12-11","17:59:50","22:52","18.179",,,
"49","2014-12-11","17:59:50","22:56","18.245",,,
"49","2014-12-11","17:59:50","23:00","18.307",,,
"49","2014-12-11","17:59:50","23:04","18.566",,,
"49","2014-12-11","17:59:50","23:08","19.14",,,
"49","2014-12-11","17:59:50","23:12","19.268",,,
"49","2014-12-11","17:59:50","23:16","19.334",,,
"49","2014-12-11","17:59:50","23:20","19.268",,,
"49","2014-12-11","17:59:50","23:24","19.078",,,
"49","2014-12-11","17:59:50","23:28","16.453",,,
"49","2014-12-11","17:59:50","23:32","15.299",,,
"49","2014-12-11","17:59:50","23:36","14.852",,,
"49","2014-12-11","17:59:50","23:40","15.364",,,
"49","2014-12-11","17:59:50","23:44","14.98",,,
"49","2014-12-11","17:59:50","23:48","15.492",,,
"49","2014-12-11","17:59:50","23:52","15.554",,,
"49","2014-12-11","17:59:50","23:56","15.942",,,
"49","2014-12-11","17:59:50","24:00","15.748",,,
"49","2014-12-11","17:59:50","24:04","16.004",,,
"49","2014-12-11","17:59:50","24:08","16.644",,,
"49","2014-12-11","17:59:50","24:12","17.989",,,
"49","2014-12-11","17:59:50","24:16","18.885",,,
"49","2014-12-11","17:59:50","24:20","18.051",,,
"49","2014-12-11","17:59:50","24:24","17.349",,,
"49","2014-12-11","17:59:50","24:28","17.156",,,
"49","2014-12-11","17:59:50","24:32","16.453",,,
"49","2014-12-11","17:59:50","24:36","15.492",,,
"49","2014-12-11","17:59:50","24:40","15.62",,,
"49","2014-12-11","17:59:50","24:44","15.814",,,
"49","2014-12-11","17:59:50","24:48","14.787",,,
"49","2014-12-11","17:59:50","24:52","14.469",,,
"49","2014-12-11","17:59:50","24:56","15.171",,,
"49","2014-12-11","17:59:50","25:00","15.876",,,
"49","2014-12-11","17:59:50","25:04","15.554",,,
"49","2014-12-11","17:59:50","25:08","14.596",,,
"49","2014-12-11","17:59:50","25:12","14.98",,,
"49","2014-12-11","17:59:50","25:16","15.108",,,
"49","2014-12-11","17:59:50","25:20","15.171",,,
"49","2014-12-11","17:59:50","25:24","15.236",,,
"49","2014-12-11","17:59:50","25:28","14.469",,,
"49","2014-12-11","17:59:50","25:32","14.469",,,
"49","2014-12-11","17:59:50","25:36","14.915","80.2",,
"49","2014-12-11","17:59:50","25:40","15.108",,,
"49","2014-12-11","17:59:50","25:44","16.004","81",,
"49","2014-12-11","17:59:50","25:48","16.325",,,
"49","2014-12-11","17:59:50","25:52","16.26",,,
"49","2014-12-11","17:59:50","25:56","16.453",,,
"49","2014-12-11","17:59:50","26:00","16.132","80.2",,
"49","2014-12-11","17:59:50","26:04","17.283",,,
"49","2014-12-11","17:59:50","26:08","18.307",,,
"49","2014-12-11","17:59:50","26:12","18.438",,,
"49","2014-12-11","17:59:50","26:16","18.694",,,
"49","2014-12-11","17:59:50","26:20","19.718",,,
"49","2014-12-11","17:59:50","26:24","20.292","79.5",,
"49","2014-12-11","17:59:50","26:28","20.036",,,
"49","2014-12-11","17:59:50","26:32","20.164",,,
"49","2014-12-11","17:59:50","26:36","20.23",,,
"49","2014-12-11","17:59:50","26:40","20.23",,,
"49","2014-12-11","17:59:50","26:44","20.23",,,
"49","2014-12-11","17:59:50","26:48","20.036",,,
"49","2014-12-11","17:59:50","26:52","19.206",,,
"49","2014-12-11","17:59:50","26:56","17.477",,,
"49","2014-12-11","17:59:50","27:00","17.221",,,
"49","2014-12-11","17:59:50","27:04","17.028",,,
"49","2014-12-11","17:59:50","27:08","16.9",,,
"49","2014-12-11","17:59:50","27:12","17.028",,,
"49","2014-12-11","17:59:50","27:16","17.667",,,
"49","2014-12-11","17:59:50","27:20","17.605",,,
"49","2014-12-11","17:59:50","27:24","17.221",,,
"49","2014-12-11","17:59:50","27:28","16.581",,,
"49","2014-12-11","17:59:50","27:32","16.453",,,
"49","2014-12-11","17:59:50","27:36","16.453","80.2",,
"49","2014-12-11","17:59:50","27:40","15.876",,,
"49","2014-12-11","17:59:50","27:44","16.709","81",,
"49","2014-12-11","17:59:50","27:48","18.117","80.2",,
"49","2014-12-11","17:59:50","27:52","18.629",,,
"49","2014-12-11","17:59:50","27:56","17.667","79.5",,
"49","2014-12-11","17:59:50","28:00","17.667",,,
"49","2014-12-11","17:59:50","28:04","17.221",,,
"49","2014-12-11","17:59:50","28:08","16.709",,,
"49","2014-12-11","17:59:50","28:12","17.156",,,
"49","2014-12-11","17:59:50","28:16","17.989",,,
"49","2014-12-11","17:59:50","28:20","19.012","78.8",,
"49","2014-12-11","17:59:50","28:24","18.757",,,
"49","2014-12-11","17:59:50","28:28","21.765",,,
"49","2014-12-11","17:59:50","28:32","21.509",,,
"49","2014-12-11","17:59:50","28:36","21.509",,,
"49","2014-12-11","17:59:50","28:40","21.509",,,
"49","2014-12-11","17:59:50","28:44","21.063",,,
"49","2014-12-11","17:59:50","28:48","21.831",,,
"49","2014-12-11","17:59:50","28:52","20.102",,,
"49","2014-12-11","17:59:50","28:56","18.694",,,
"49","2014-12-11","17:59:50","29:00","17.283","79.5",,
"49","2014-12-11","17:59:50","29:04","16.581",,,
"49","2014-12-11","17:59:50","29:08","16.132",,,
"49","2014-12-11","17:59:50","29:12","16.198",,,
"49","2014-12-11","17:59:50","29:16","15.876",,,
"49","2014-12-11","17:59:50","29:20","15.682",,,
"49","2014-12-11","17:59:50","29:24","16.9",,,
"49","2014-12-11","17:59:50","29:28","17.923",,,
"49","2014-12-11","17:59:50","29:32","18.245",,,
"49","2014-12-11","17:59:50","29:36","19.334",,,
"49","2014-12-11","17:59:50","29:40","18.629",,,
"49","2014-12-11","17:59:50","29:44","17.477",,,
"49","2014-12-11","17:59:50","29:48","17.221",,,
"49","2014-12-11","17:59:50","29:52","17.156",,,
"49","2014-12-11","17:59:50","29:56","17.733",,,
"49","2014-12-11","17:59:50","30:00","17.411",,,
"49","2014-12-11","17:59:50","30:04","16.709",,,
"49","2014-12-11","17:59:50","30:08","17.156",,,
"49","2014-12-11","17:59:50","30:12","17.605",,,
"49","2014-12-11","17:59:50","30:16","17.221",,,
"49","2014-12-11","17:59:50","30:20","16.07",,,
"49","2014-12-11","17:59:50","30:24","15.171",,,
"49","2014-12-11","17:59:50","30:28","14.596",,,
"49","2014-12-11","17:59:50","30:32","14.085",,,
"49","2014-12-11","17:59:50","30:36","14.019",,,
"49","2014-12-11","17:59:50","30:40","13.507",,,
"49","2014-12-11","17:59:50","30:44","13.251",,,
"49","2014-12-11","17:59:50","30:48","12.612",,,
"49","2014-12-11","17:59:50","30:52","11.906",,,
"49","2014-12-11","17:59:50","30:56","11.266",,,
"49","2014-12-11","17:59:50","31:00","11.266",,,
"49","2014-12-11","17:59:50","31:04","11.204",,,
"49","2014-12-11","17:59:50","31:08","11.204",,,
"49","2014-12-11","17:59:50","31:12","11.522",,,
"49","2014-12-11","17:59:50","31:16","11.266",,,
"49","2014-12-11","17:59:50","31:20","11.138",,,
"49","2014-12-11","17:59:50","31:24","11.138","80.2",,
"49","2014-12-11","17:59:50","31:28","11.266",,,
"49","2014-12-11","17:59:50","31:32","10.755","81",,
"49","2014-12-11","17:59:50","31:36","10.433",,,
"49","2014-12-11","17:59:50","31:40","10.049",,,
"49","2014-12-11","17:59:50","31:44","9.921",,,
"49","2014-12-11","17:59:50","31:48","8.451",,,
"49","2014-12-11","17:59:50","31:52","8.579",,,
"49","2014-12-11","17:59:50","31:56","9.026","80.2",,
"49","2014-12-11","17:59:50","32:00","8.963",,,
"49","2014-12-11","17:59:50","32:04","9.281",,,
"49","2014-12-11","17:59:50","32:08","9.603",,,
"49","2014-12-11","17:59:50","32:12","10.371",,,
"49","2014-12-11","17:59:50","32:16","10.692","81",,
"49","2014-12-11","17:59:50","32:20","10.692",,,
"49","2014-12-11","17:59:50","32:24","10.883",,,
"49","2014-12-11","17:59:50","32:28","11.46",,,
"49","2014-12-11","17:59:50","32:32","11.522",,,
"49","2014-12-11","17:59:50","32:36","10.692",,,
"49","2014-12-11","17:59:50","32:40","10.755",,,
"49","2014-12-11","17:59:50","32:44","10.692",,,
"49","2014-12-11","17:59:50","32:48","10.948",,,
"49","2014-12-11","17:59:50","32:52","9.921",,,
"49","2014-12-11","17:59:50","32:56","10.692",,,
"49","2014-12-11","17:59:50","33:00","11.138","81.7",,
"49","2014-12-11","17:59:50","33:04","10.883",,,
"49","2014-12-11","17:59:50","33:08","10.755",,,
"49","2014-12-11","17:59:50","33:12","11.716",,,
"49","2014-12-11","17:59:50","33:16","11.778",,,
"49","2014-12-11","17:59:50","33:20","11.906","81",,
"49","2014-12-11","17:59:50","33:24","11.778",,,
"49","2014-12-11","17:59:50","33:28","11.906",,,
"49","2014-12-11","17:59:50","33:32","11.906",,,
"49","2014-12-11","17:59:50","33:36","11.906",,,
"49","2014-12-11","17:59:50","33:40","11.844",,,
"49","2014-12-11","17:59:50","33:44","11.778",,,
"49","2014-12-11","17:59:50","33:48","11.844",,,
"49","2014-12-11","17:59:50","33:52","11.716","81.7",,
"49","2014-12-11","17:59:50","33:56","8.963",,,
"49","2014-12-11","17:59:50","34:00","8.77",,,
"49","2014-12-11","17:59:50","34:04","10.82",,,
"49","2014-12-11","17:59:50","34:08","11.332",,,
"49","2014-12-11","17:59:50","34:12","13.058","81",,
"49","2014-12-11","17:59:50","34:16","14.469",,,
"49","2014-12-11","17:59:50","34:20","15.043",,,
"49","2014-12-11","17:59:50","34:24","16.07",,,
"49","2014-12-11","17:59:50","34:28","17.861",,,
"49","2014-12-11","17:59:50","34:32","18.117",,,
"49","2014-12-11","17:59:50","34:36","18.307",,,
"49","2014-12-11","17:59:50","34:40","18.438",,,
"49","2014-12-11","17:59:50","34:44","20.036",,,
"49","2014-12-11","17:59:50","34:48","20.614",,,
"49","2014-12-11","17:59:50","34:52","20.42",,,
"49","2014-12-11","17:59:50","34:56","20.358","80.2",,
"49","2014-12-11","17:59:50","35:00","19.462",,,
"49","2014-12-11","17:59:50","35:04","18.95",,,
"49","2014-12-11","17:59:50","35:08","19.462","79.5",,
"49","2014-12-11","17:59:50","35:12","19.78",,,
"49","2014-12-11","17:59:50","35:16","18.822",,,
"49","2014-12-11","17:59:50","35:20","18.373",,,
"49","2014-12-11","17:59:50","35:24","17.283",,,
"49","2014-12-11","17:59:50","35:28","17.477",,,
"49","2014-12-11","17:59:50","35:32","18.179",,,
"49","2014-12-11","17:59:50","35:36","18.885",,,
"49","2014-12-11","17:59:50","35:40","18.629",,,
"49","2014-12-11","17:59:50","35:44","18.629","80.2",,
"49","2014-12-11","17:59:50","35:48","17.989",,,
"49","2014-12-11","17:59:50","35:52","17.861",,,
"49","2014-12-11","17:59:50","35:56","17.349",,,
"49","2014-12-11","17:59:50","36:00","18.051",,,
"49","2014-12-11","17:59:50","36:04","18.501",,,
"49","2014-12-11","17:59:50","36:08","19.012",,,
"49","2014-12-11","17:59:50","36:12","19.846",,,
"49","2014-12-11","17:59:50","36:16","20.676",,,
"49","2014-12-11","17:59:50","36:20","21.253",,,
"49","2014-12-11","17:59:50","36:24","21.319","79.5",,
"49","2014-12-11","17:59:50","36:28","20.997","78.8",,
"49","2014-12-11","17:59:50","36:32","21.125",,,
"49","2014-12-11","17:59:50","36:36","21.125",,,
"49","2014-12-11","17:59:50","36:40","21.319",,,
"49","2014-12-11","17:59:50","36:44","21.447",,,
"49","2014-12-11","17:59:50","36:48","21.253",,,
"49","2014-12-11","17:59:50","36:52","19.396",,,
"49","2014-12-11","17:59:50","36:56","19.524",,,
"49","2014-12-11","17:59:50","37:00","20.997",,,
"49","2014-12-11","17:59:50","37:04","21.191",,,
"49","2014-12-11","17:59:50","37:08","19.78","79.5",,
"49","2014-12-11","17:59:50","37:12","19.334",,,
"49","2014-12-11","17:59:50","37:16","18.373",,,
"49","2014-12-11","17:59:50","37:20","18.501",,,
"49","2014-12-11","17:59:50","37:24","20.036",,,
"49","2014-12-11","17:59:50","37:28","20.997","78.8",,
"49","2014-12-11","17:59:50","37:32","19.396",,,
"49","2014-12-11","17:59:50","37:36","18.438","78.1",,
"49","2014-12-11","17:59:50","37:40","17.923",,,
"49","2014-12-11","17:59:50","37:44","17.667","78.8",,
"49","2014-12-11","17:59:50","37:48","16.581",,,
"49","2014-12-11","17:59:50","37:52","15.814",,,
"49","2014-12-11","17:59:50","37:56","14.403",,,
"49","2014-12-11","17:59:50","38:00","15.108",,,
"49","2014-12-11","17:59:50","38:04","14.915",,,
"49","2014-12-11","17:59:50","38:08","13.507",,,
"49","2014-12-11","17:59:50","38:12","12.612","79.5",,
"49","2014-12-11","17:59:50","38:16","10.948",,,
"49","2014-12-11","17:59:50","38:20","10.883",,,
"49","2014-12-11","17:59:50","38:24","10.755",,,
"49","2014-12-11","17:59:50","38:28","10.371",,,
"49","2014-12-11","17:59:50","38:32","10.371",,,
"49","2014-12-11","17:59:50","38:36","10.692",,,
"49","2014-12-11","17:59:50","38:40","10.049",,,
"49","2014-12-11","17:59:50","38:44","9.859",,,
"49","2014-12-11","17:59:50","38:48","10.627",,,
"49","2014-12-11","17:59:50","38:52","12.034",,,
"49","2014-12-11","17:59:50","38:56","14.085",,,
"49","2014-12-11","17:59:50","39:00","16.453",,,
"49","2014-12-11","17:59:50","39:04","18.822",,,
"49","2014-12-11","17:59:50","39:08","20.23",,,
"49","2014-12-11","17:59:50","39:12","20.23",,,
"49","2014-12-11","17:59:50","39:16","20.23",,,
"49","2014-12-11","17:59:50","39:20","20.102",,,
"49","2014-12-11","17:59:50","39:24","20.23",,,
"49","2014-12-11","17:59:50","39:28","20.102",,,
"49","2014-12-11","17:59:50","39:32","20.23",,,
"49","2014-12-11","17:59:50","39:36","20.23",,,
"49","2014-12-11","17:59:50","39:40","20.164",,,
"49","2014-12-11","17:59:50","39:44","20.164",,,
"49","2014-12-11","17:59:50","39:48","20.164",,,
"49","2014-12-11","17:59:50","39:52","19.718",,,
"49","2014-12-11","17:59:50","39:56","19.462",,,
"49","2014-12-11","17:59:50","40:00","19.462",,,
"49","2014-12-11","17:59:50","40:04","19.846",,,
"49","2014-12-11","17:59:50","40:08","19.908",,,
"49","2014-12-11","17:59:50","40:12","20.164",,,
"49","2014-12-11","17:59:50","40:16","19.974",,,
"49","2014-12-11","17:59:50","40:20","19.334","80.2",,
"49","2014-12-11","17:59:50","40:24","19.524",,,
"49","2014-12-11","17:59:50","40:28","19.974",,,
"49","2014-12-11","17:59:50","40:32","20.292","81",,
"49","2014-12-11","17:59:50","40:36","20.164",,,
"49","2014-12-11","17:59:50","40:40","20.164",,,
"49","2014-12-11","17:59:50","40:44","20.164",,,
"49","2014-12-11","17:59:50","40:48","19.974",,,
"49","2014-12-11","17:59:50","40:52","19.718",,,
"49","2014-12-11","17:59:50","40:56","19.524",,,
"49","2014-12-11","17:59:50","41:00","19.462",,,
"49","2014-12-11","17:59:50","41:04","19.524",,,
"49","2014-12-11","17:59:50","41:08","20.102","80.2",,
"49","2014-12-11","17:59:50","41:12","19.974","79.5",,
"49","2014-12-11","17:59:50","41:16","17.733","78.8",,
"49","2014-12-11","17:59:50","41:20","17.605",,,
"49","2014-12-11","17:59:50","41:24","18.566",,,
"49","2014-12-11","17:59:50","41:28","17.221",,,
"49","2014-12-11","17:59:50","41:32","15.876",,,
"49","2014-12-11","17:59:50","41:36","15.682",,,
"49","2014-12-11","17:59:50","41:40","15.876",,,
"49","2014-12-11","17:59:50","41:44","16.26",,,
"49","2014-12-11","17:59:50","41:48","17.156",,,
"49","2014-12-11","17:59:50","41:52","17.989",,,
"49","2014-12-11","17:59:50","41:56","18.373",,,
"49","2014-12-11","17:59:50","42:00","17.028","79.5",,
"49","2014-12-11","17:59:50","42:04","17.221",,,
"49","2014-12-11","17:59:50","42:08","16.581",,,
"49","2014-12-11","17:59:50","42:12","14.98",,,
"49","2014-12-11","17:59:50","42:16","15.427",,,
"49","2014-12-11","17:59:50","42:20","14.531",,,
"49","2014-12-11","17:59:50","42:24","14.213",,,
"49","2014-12-11","17:59:50","42:28","13.891",,,
"49","2014-12-11","17:59:50","42:32","14.724",,,
"49","2014-12-11","17:59:50","42:36","15.554",,,
"49","2014-12-11","17:59:50","42:40","15.554",,,
"49","2014-12-11","17:59:50","42:44","15.299",,,
"49","2014-12-11","17:59:50","42:48","14.724",,,
"49","2014-12-11","17:59:50","42:52","14.019",,,
"49","2014-12-11","17:59:50","42:56","13.829",,,
"49","2014-12-11","17:59:50","43:00","14.275",,,
"49","2014-12-11","17:59:50","43:04","13.829","80.2",,
"49","2014-12-11","17:59:50","43:08","13.507",,,
"49","2014-12-11","17:59:50","43:12","12.867","81",,
"49","2014-12-11","17:59:50","43:16","11.906",,,
"49","2014-12-11","17:59:50","43:20","10.883",,,
"49","2014-12-11","17:59:50","43:24","9.537",,,
"49","2014-12-11","17:59:50","43:28","8.323",,,
"49","2014-12-11","17:59:50","43:32","7.297",,,
"49","2014-12-11","17:59:50","43:36","6.401",,,
"49","2014-12-11","17:59:50","43:40","6.594",,,
"49","2014-12-11","17:59:50","43:44","7.234",,,
"49","2014-12-11","17:59:50","43:48","8.77","80.2",,
"49","2014-12-11","17:59:50","43:52","9.475",,,
"49","2014-12-11","17:59:50","43:56","9.859",,,
"49","2014-12-11","17:59:50","44:00","9.537",,,
